src_ip,dst_ip,src_port,dst_port,protocol,packet_size,duration,packets_sent,packets_received,bytes_sent,bytes_received,syn_flag,ack_flag,fin_flag,rst_flag,label
231.80.191.201,254.79.159.189,46515,12879,TCP,60,0.001,1,0,60,0,1,0,0,1,port_scan
34.18.218.76,243.85.24.34,49567,25,UDP,1344,4.102,7,92,8447,7592,0,0,1,0,normal
194.58.203.126,160.218.24.201,62665,21,ICMP,1423,1.07,68,3,2205,5325,1,0,1,0,normal
231.80.191.201,254.79.159.189,43958,9134,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
231.80.191.201,254.79.159.189,49350,43645,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
9.138.2.37,226.48.228.235,50314,22,ICMP,1031,3.496,46,34,3771,3719,1,1,1,0,normal
125.179.37.81,112.198.79.254,7445,80,TCP,1466,0.026,875,0,398380,0,1,0,0,0,ddos
217.166.213.18,194.209.37.124,30758,22,TCP,215,1.841,17,33,7063,1089,1,0,1,0,normal
156.211.63.181,87.50.146.230,44684,443,UDP,1303,3.226,90,11,8458,6861,1,1,0,0,normal
160.84.216.134,54.166.49.162,17619,21,TCP,139,4.866,93,36,6456,2573,0,1,1,0,normal
150.217.107.80,167.8.145.183,8295,21,UDP,1004,4.976,41,26,7851,8240,1,1,1,0,normal
204.246.54.36,36.57.42.67,12740,443,ICMP,1154,1.236,76,38,8897,1262,0,1,1,0,normal
189.133.102.110,31.251.153.34,50346,443,UDP,1058,0.552,63,31,9468,7757,1,0,1,0,normal
231.80.191.201,254.79.159.189,48012,64823,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
28.228.14.218,62.126.172.113,43905,25,TCP,78,1.702,91,86,4525,9370,1,1,0,0,normal
88.233.212.96,112.198.79.254,17037,443,TCP,864,0.029,432,0,390780,0,1,0,0,0,ddos
207.207.17.178,66.84.90.180,30977,21,TCP,1031,4.055,25,75,8368,1223,0,1,0,0,normal
158.182.96.46,112.198.79.254,9213,80,TCP,1357,0.058,354,0,63169,0,1,0,0,0,ddos
122.56.233.228,112.198.79.254,54505,443,TCP,1056,0.093,496,0,287382,0,1,0,0,0,ddos
152.125.153.5,93.116.244.139,47731,25,TCP,376,4.733,93,15,905,333,1,0,1,0,normal
104.92.144.69,222.133.189.221,6113,53,ICMP,1093,0.845,13,49,3153,2328,0,0,0,0,normal
89.223.106.179,244.237.49.11,3350,53,ICMP,1261,0.579,70,89,6536,8274,0,1,0,0,normal
38.95.145.223,120.120.34.244,64273,22,UDP,612,3.3,14,48,7617,1246,0,0,0,0,normal
220.255.2.10,25.187.73.160,37379,21,UDP,1171,4.192,100,52,1966,5884,1,0,1,0,normal
193.79.124.47,104.241.82.5,61510,443,UDP,257,4.537,80,84,3052,9451,1,0,0,0,normal
8.43.201.150,197.149.56.184,15809,53,TCP,1245,3.272,21,14,8109,6829,1,0,0,0,normal
176.226.37.200,89.99.44.46,12791,443,UDP,1334,2.054,86,43,1083,3039,0,1,1,0,normal
147.40.33.186,112.198.79.254,33703,80,TCP,945,0.02,197,0,98849,0,1,0,0,0,ddos
231.80.191.201,254.79.159.189,44090,64113,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
249.81.31.248,104.155.187.25,22885,443,ICMP,924,2.508,20,35,5379,6476,1,0,0,0,normal
75.34.223.175,109.189.46.68,26968,21,ICMP,73,3.642,41,79,2578,7398,0,0,0,0,normal
223.248.153.114,112.198.79.254,52129,80,TCP,1262,0.052,687,0,365146,0,1,0,0,0,ddos
240.215.16.9,252.18.58.4,59241,443,ICMP,1176,3.381,92,100,3918,9559,0,1,0,0,normal
228.36.37.243,229.238.60.200,60814,22,TCP,127,4.658,49,7,4138,2324,1,0,1,0,normal
222.173.168.34,112.198.79.254,4491,443,TCP,641,0.011,620,0,262181,0,1,0,0,0,ddos
211.201.11.213,112.198.79.254,23671,443,TCP,625,0.09,112,0,224779,0,1,0,0,0,ddos
132.207.68.132,109.143.18.227,49607,80,TCP,1453,4.719,91,53,7906,1916,0,1,0,0,normal
205.89.104.164,225.154.81.84,18675,25,UDP,1110,4.928,2,48,2420,7147,0,0,0,0,normal
218.62.181.161,180.37.139.76,47561,25,ICMP,797,0.193,73,76,4592,6013,0,1,0,0,normal
231.80.191.201,254.79.159.189,44205,7188,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
29.61.225.126,112.198.79.254,15902,80,TCP,1314,0.042,647,0,431843,0,1,0,0,0,ddos
108.27.70.74,57.222.211.115,60057,22,UDP,1095,4.147,27,32,6299,464,0,1,1,0,normal
100.109.191.210,112.198.79.254,13521,80,TCP,1348,0.05,997,0,444706,0,1,0,0,0,ddos
45.66.222.101,109.214.180.245,34003,25,ICMP,149,3.592,62,26,5059,6350,1,0,0,0,normal
160.119.220.165,236.14.74.15,5278,443,UDP,965,0.286,27,86,1774,694,0,1,0,0,normal
58.34.156.223,231.93.72.207,53498,25,TCP,703,1.256,62,14,8227,4877,1,1,1,0,normal
105.140.247.21,35.76.117.88,31513,25,ICMP,1447,4.342,42,59,3314,5832,1,1,1,0,normal
191.26.80.71,37.196.198.2,35195,21,UDP,758,3.837,79,4,1900,2499,1,0,1,0,normal
58.164.19.183,37.130.163.23,24919,53,TCP,457,1.361,22,100,5649,3577,0,1,1,0,normal
231.80.191.201,254.79.159.189,46437,54975,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
77.88.209.20,249.35.22.12,20929,25,UDP,1225,1.455,73,30,4606,6463,0,1,1,0,normal
128.165.16.215,155.211.151.184,63702,21,TCP,486,4.7,12,46,3585,7466,1,1,0,0,normal
31.155.10.107,15.198.204.87,42032,53,UDP,478,4.348,31,85,5758,1799,0,0,1,0,normal
155.206.95.75,112.198.79.254,11646,443,TCP,1385,0.044,360,0,320188,0,1,0,0,0,ddos
58.4.134.83,24.23.203.17,63250,21,UDP,1236,3.175,57,18,7640,4022,0,1,1,0,normal
231.80.191.201,254.79.159.189,47099,60710,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
1.255.193.35,116.8.149.176,53191,25,ICMP,1187,4.86,89,89,8696,8346,1,0,1,0,normal
231.80.191.201,254.79.159.189,48479,43009,TCP,60,0.001,1,0,60,0,1,0,0,1,port_scan
82.166.167.104,49.43.68.178,17561,22,UDP,713,4.481,59,35,757,6791,1,0,0,0,normal
231.80.191.201,254.79.159.189,45947,34614,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
86.42.46.203,27.231.146.182,6878,80,TCP,330,3.826,63,98,8099,5633,1,1,1,0,normal
141.155.96.191,112.198.79.254,57889,80,TCP,643,0.021,994,0,449922,0,1,0,0,0,ddos
216.70.107.139,104.160.11.180,15671,53,ICMP,147,0.249,31,18,7179,8963,0,1,0,0,normal
99.37.226.128,206.32.176.12,10692,21,TCP,735,2.698,88,48,5659,1052,0,1,0,0,normal
231.80.191.201,254.79.159.189,47780,53514,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
31.17.34.15,183.165.10.75,27680,22,UDP,1243,2.701,15,93,9752,5326,1,1,0,0,normal
156.109.231.8,112.198.79.254,48661,443,TCP,1474,0.056,435,0,235806,0,1,0,0,0,ddos
64.159.180.157,247.52.16.27,37741,21,ICMP,1344,1.048,11,13,9967,5031,0,0,1,0,normal
236.163.137.225,229.128.194.51,29136,25,TCP,124,4.432,4,54,6879,1910,1,1,1,0,normal
60.101.43.5,112.198.79.254,36898,80,TCP,1024,0.095,339,0,272516,0,1,0,0,0,ddos
56.88.224.47,171.188.105.101,53721,22,TCP,381,0.948,58,76,6167,4277,1,0,1,0,normal
137.84.239.147,163.55.184.116,29677,21,ICMP,162,0.8,55,75,1153,4335,1,1,0,0,normal
138.170.37.135,176.68.204.73,34068,53,ICMP,834,4.161,100,33,2302,5604,1,1,0,0,normal
2.207.220.147,112.198.79.254,53404,443,TCP,1500,0.041,707,0,263615,0,1,0,0,0,ddos
207.1.181.63,115.123.65.99,4296,25,ICMP,902,3.541,39,6,961,8411,1,0,1,0,normal
25.194.64.117,171.96.196.76,10735,53,ICMP,917,0.821,30,23,2863,6453,1,0,1,0,normal
197.252.103.116,112.198.79.254,41445,443,TCP,819,0.041,705,0,284895,0,1,0,0,0,ddos
205.146.31.117,193.23.74.24,34385,25,ICMP,499,1.225,51,70,6424,172,0,1,1,0,normal
90.47.46.33,234.92.60.251,39607,22,ICMP,573,4.337,76,86,6382,4538,0,0,1,0,normal
231.80.191.201,254.79.159.189,44373,20316,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
53.82.249.99,141.23.39.30,45129,21,ICMP,1231,0.246,17,79,7403,7182,0,0,1,0,normal
231.80.191.201,254.79.159.189,48802,9198,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
231.80.191.201,254.79.159.189,47506,27552,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
165.247.74.180,85.36.64.63,60789,25,TCP,331,0.999,61,35,1554,7488,1,0,1,0,normal
69.233.215.154,207.142.255.215,64574,25,ICMP,561,0.185,58,29,9441,950,1,0,0,0,normal
2.252.47.102,138.17.17.155,15595,25,UDP,1352,1.826,30,75,4498,8196,0,0,1,0,normal
136.18.94.174,112.198.79.254,25938,443,TCP,1114,0.063,858,0,254510,0,1,0,0,0,ddos
129.160.9.157,11.196.193.51,40702,80,UDP,1210,0.368,99,2,7397,8001,1,1,1,0,normal
53.136.222.57,54.70.15.4,21217,21,ICMP,65,4.295,19,77,2003,8534,0,1,0,0,normal
83.242.147.81,100.223.157.10,42616,80,TCP,108,4.473,60,29,6047,6812,1,1,0,0,normal
107.191.242.63,2.220.253.214,43637,21,ICMP,646,2.952,62,99,9554,703,1,0,1,0,normal
18.94.129.70,143.2.102.67,44162,443,UDP,418,4.346,71,18,951,2650,0,0,1,0,normal
88.15.145.225,183.27.68.9,15876,21,UDP,1429,3.409,61,63,8886,1727,1,0,1,0,normal
147.214.196.31,68.192.124.2,24220,80,TCP,1210,2.58,79,81,1901,9292,0,0,1,0,normal
104.217.103.109,169.47.125.132,14825,53,ICMP,303,4.07,41,59,5465,2693,0,0,1,0,normal
138.68.134.114,172.55.225.61,22541,25,TCP,1003,3.613,87,84,5705,9614,1,1,0,0,normal
109.150.5.172,106.17.109.40,7147,443,UDP,460,3.46,47,74,1480,6826,1,1,1,0,normal
209.54.219.129,26.239.69.151,32687,25,ICMP,1348,1.087,40,25,9818,8867,1,1,1,0,normal
223.25.230.241,75.153.173.225,65393,80,ICMP,385,2.594,91,46,8532,1445,1,0,0,0,normal
99.98.186.215,162.36.235.250,60503,25,UDP,463,0.585,26,59,2960,8292,1,0,0,0,normal
1.14.237.195,91.139.47.216,13740,21,ICMP,237,3.355,49,87,1025,3979,0,1,0,0,normal
93.238.99.191,112.198.79.254,34687,80,TCP,1195,0.075,792,0,343297,0,1,0,0,0,ddos
36.7.19.23,112.198.79.254,54549,80,TCP,1046,0.08,349,0,353299,0,1,0,0,0,ddos
101.3.83.249,170.165.93.182,36903,443,TCP,878,0.4,92,84,8413,6698,1,0,0,0,normal
172.113.88.204,236.53.20.17,8368,80,ICMP,103,0.127,51,80,9844,4303,1,1,0,0,normal
232.20.166.187,81.199.194.87,56481,21,UDP,1298,2.77,6,13,5192,2576,1,1,1,0,normal
231.80.191.201,254.79.159.189,47641,49362,TCP,60,0.001,1,0,60,0,1,0,0,1,port_scan
169.24.183.190,112.198.79.254,31731,80,TCP,852,0.017,244,0,178544,0,1,0,0,0,ddos
1.122.50.215,127.64.162.91,63379,21,UDP,234,4.522,48,95,9896,1736,0,0,1,0,normal
14.194.38.185,112.198.79.254,65232,443,TCP,780,0.081,315,0,261244,0,1,0,0,0,ddos
255.6.26.44,117.174.63.37,25090,53,UDP,851,2.142,79,21,451,9519,0,0,0,0,normal
72.65.163.228,200.25.122.249,45458,22,TCP,425,3.191,52,54,5026,9072,1,1,0,0,normal
114.255.143.142,61.127.57.240,5512,53,TCP,447,2.117,79,73,3138,8588,0,0,0,0,normal
242.92.123.145,95.225.244.240,25214,22,TCP,240,0.301,50,53,7792,5758,0,1,1,0,normal
185.89.56.217,182.33.29.235,41824,21,ICMP,150,0.114,92,46,1469,5379,1,1,0,0,normal
215.244.34.122,161.204.147.216,20753,443,UDP,877,1.48,79,11,2146,2286,1,0,1,0,normal
113.69.80.29,205.1.101.112,5044,53,TCP,575,4.851,35,10,9262,8720,1,0,1,0,normal
167.78.63.134,129.105.134.76,52223,80,ICMP,251,0.937,54,57,3576,4919,0,1,0,0,normal
165.110.88.196,112.198.79.254,52625,80,TCP,541,0.056,906,0,467925,0,1,0,0,0,ddos
179.88.133.210,180.241.144.172,65137,21,ICMP,833,3.34,8,80,2636,5414,0,1,0,0,normal
81.234.89.43,181.77.5.218,41594,21,UDP,822,3.968,58,14,1312,6790,0,0,0,0,normal
126.20.48.156,184.116.11.174,44484,53,UDP,166,3.183,87,66,3955,966,0,1,1,0,normal
199.58.100.128,101.26.204.224,24048,53,UDP,959,1.588,63,46,6769,1898,1,0,1,0,normal
104.210.214.212,186.21.123.101,37245,443,TCP,689,0.359,93,59,8866,5621,0,1,0,0,normal
224.55.214.11,202.129.199.98,55371,25,ICMP,466,3.808,83,69,4033,1394,0,1,0,0,normal
217.236.5.14,112.198.79.254,23221,80,TCP,690,0.093,991,0,320269,0,1,0,0,0,ddos
64.170.105.48,112.198.79.254,20810,80,TCP,998,0.026,627,0,314672,0,1,0,0,0,ddos
123.172.12.28,112.198.79.254,17150,80,TCP,570,0.039,107,0,314022,0,1,0,0,0,ddos
50.70.219.59,112.198.79.254,10993,80,TCP,971,0.018,516,0,439109,0,1,0,0,0,ddos
57.107.186.253,112.198.79.254,25670,80,TCP,1342,0.089,619,0,367806,0,1,0,0,0,ddos
54.123.117.124,122.247.254.198,36077,80,TCP,771,1.723,86,94,9014,549,0,1,0,0,normal
71.186.21.98,225.252.109.24,20974,25,TCP,214,3.109,57,25,495,8395,0,0,1,0,normal
53.234.237.188,174.254.140.81,13495,53,UDP,1162,0.82,49,49,1814,6740,0,0,1,0,normal
121.82.28.162,15.232.179.108,27365,443,UDP,1266,4.915,5,66,7547,5627,1,0,0,0,normal
199.81.7.188,112.198.79.254,58728,80,TCP,691,0.021,652,0,167494,0,1,0,0,0,ddos
108.69.41.107,234.188.160.194,1342,443,ICMP,1205,1.798,77,19,1564,9907,1,1,1,0,normal
49.224.224.218,250.224.244.63,16416,21,ICMP,864,4.408,38,60,2473,8703,1,1,1,0,normal
209.122.75.176,112.198.79.254,61410,443,TCP,542,0.066,142,0,408694,0,1,0,0,0,ddos
65.76.254.36,161.151.116.200,44689,80,ICMP,148,3.283,93,62,3096,7125,1,0,1,0,normal
165.51.173.70,140.142.146.207,51565,21,TCP,1100,3.372,3,71,3331,7007,1,0,1,0,normal
192.86.56.10,112.198.79.254,34007,80,TCP,811,0.05,450,0,415945,0,1,0,0,0,ddos
238.40.162.253,6.119.196.213,61748,80,TCP,1424,2.093,68,21,1459,3089,0,0,1,0,normal
247.110.149.148,43.246.172.183,38321,53,TCP,115,2.099,5,48,635,4860,1,1,1,0,normal
86.229.86.125,99.55.96.119,3152,22,TCP,894,1.992,46,10,2573,916,0,0,1,0,normal
27.216.30.111,91.5.22.10,10804,80,TCP,239,2.835,83,24,4336,4743,1,1,1,0,normal
83.202.103.61,2.139.132.129,46412,443,TCP,620,3.462,55,38,8543,6877,1,1,1,0,normal
10.242.22.77,249.162.188.165,19768,25,ICMP,863,4.228,62,55,2959,8704,1,1,1,0,normal
197.242.10.24,8.22.52.64,39625,443,UDP,602,3.52,14,95,999,6927,1,1,1,0,normal
133.114.141.6,244.184.120.138,18391,53,TCP,1145,1.221,20,25,6184,1540,1,1,0,0,normal
254.161.239.155,71.145.210.58,40770,53,ICMP,704,3.402,28,53,9428,8303,1,1,1,0,normal
204.132.86.246,134.110.138.22,64848,53,ICMP,1143,0.471,19,59,8326,5252,1,0,1,0,normal
77.208.145.104,241.101.165.98,40309,22,UDP,762,0.657,18,56,7817,7573,0,0,1,0,normal
18.184.99.192,112.198.79.254,61540,443,TCP,1451,0.025,995,0,199179,0,1,0,0,0,ddos
58.236.10.231,24.86.71.114,19256,53,TCP,919,0.036,98,62,5635,2597,0,0,0,0,normal
182.130.93.44,206.13.62.15,8953,22,ICMP,933,0.583,49,85,8977,117,0,1,1,0,normal
64.100.125.126,50.41.221.58,4262,21,ICMP,1004,4.657,23,23,5260,7573,0,0,0,0,normal
142.175.65.224,146.10.20.67,8214,25,TCP,488,3.625,95,81,7258,6929,0,1,1,0,normal
231.80.191.201,254.79.159.189,46572,18672,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
158.211.233.55,38.236.24.161,40108,53,ICMP,131,2.88,84,60,8529,8000,1,0,0,0,normal
49.161.175.50,112.198.79.254,27337,443,TCP,1140,0.082,586,0,449294,0,1,0,0,0,ddos
49.71.4.53,254.148.90.80,22682,21,ICMP,1316,1.956,12,24,5010,9912,0,0,0,0,normal
21.10.208.176,112.198.79.254,24670,80,TCP,901,0.028,666,0,412955,0,1,0,0,0,ddos
15.96.45.23,197.233.107.184,34371,21,ICMP,307,0.744,20,5,3971,6007,0,0,0,0,normal
173.162.14.157,57.210.197.26,19272,25,UDP,384,3.645,60,23,630,7656,0,0,0,0,normal
247.135.201.95,35.60.121.58,59513,22,UDP,260,2.564,31,65,5316,2352,1,1,0,0,normal
91.107.25.2,112.198.79.254,28386,80,TCP,1111,0.062,774,0,313628,0,1,0,0,0,ddos
37.76.88.100,195.107.238.193,13782,22,TCP,594,4.871,16,47,7434,5300,1,0,0,0,normal
231.80.191.201,254.79.159.189,46416,44129,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
112.84.77.66,112.198.79.254,15847,443,TCP,1239,0.011,785,0,324777,0,1,0,0,0,ddos
99.32.43.223,112.198.79.254,5184,443,TCP,1008,0.068,394,0,104131,0,1,0,0,0,ddos
181.102.219.119,148.1.86.108,15070,25,UDP,1485,4.842,96,91,9868,1038,1,1,0,0,normal
220.220.196.53,136.14.17.60,57723,80,TCP,1301,0.235,26,59,1638,5427,0,1,0,0,normal
177.183.5.48,47.204.180.86,6399,25,TCP,1269,0.934,62,29,3947,2885,1,0,0,0,normal
237.46.169.142,73.57.130.231,2274,443,TCP,742,3.085,15,80,5830,1816,1,0,1,0,normal
231.80.191.201,254.79.159.189,46997,44722,TCP,60,0.001,1,0,60,0,1,0,0,1,port_scan
218.240.51.211,112.198.79.254,43386,80,TCP,1228,0.004,846,0,167729,0,1,0,0,0,ddos
65.189.204.197,242.58.174.154,28301,21,UDP,716,4.875,8,45,6545,4677,0,1,0,0,normal
115.127.71.143,177.66.87.17,26416,22,TCP,1296,0.239,37,9,4646,397,0,0,1,0,normal
59.23.248.74,143.37.101.39,9399,25,UDP,563,4.728,21,29,9402,8267,1,0,1,0,normal
180.60.217.233,112.198.79.254,41476,80,TCP,675,0.041,681,0,376128,0,1,0,0,0,ddos
231.80.191.201,254.79.159.189,43764,5233,TCP,60,0.001,1,0,60,0,1,0,0,0,port_scan
